passive_sentence,active_sentence,passive_x_coord,passive_y_coord,active_x_coord,active_y_coord
"It was kept by Madame Broquette, a woman of forty, with a dignified if somewhat blotched face, who was always very tightly laced in a faded silk gown of dead-leaf hue.","Madame Broquette , a woman of forty , kept It who was always very tightly laced in a faded silk gown of dead - leaf hue with a dignified if somewhat blotched face , . ",0.12504486725062827,0.06831086880405082,0.14032965465336275,0.06599115531600756
" But at this moment she was interrupted by the arrival of another early visitor, whose advent she hailed with a cry of delight.","  But at this moment the arrival of another early visitor , whose advent she hailed with a cry of delight interrupted her . ",0.07373992605853909,0.019988565978370548,0.05133712642528732,0.0710844541811671
"But might the terrible truth be buried in the dead girl’s grave, might there be none but pure flowers strewn upon that grave, might she who lay therein be regretted by all who had known her, as one snatched away in all innocence of youth and beauty!","But might the terrible truth be buried in the dead girl ’s grave , might there be none but pure flowers strewn upon that grave , all who had known her might regret her who lay therein , as one snatched away in all innocence of youth and beauty ! ",-0.03630100784963455,0.028494746525387287,-0.028633888531188468,0.027619017849076978
" Apart, too, from the new buildings, the estate was increased by five-and-seventy acres of woodland, and five-and-seventy acres of sandy sloping soil.","  Apart , too , from the new buildings , five - and - seventy acres of woodland , and five - and - seventy acres of sandy sloping soil increased the estate . ",-0.0190923951769466,-0.09526248498583717,-0.025813123936159248,-0.09144254942418414
"The whole of this part of the property was now acquired by the Froments--two hundred acres of land where, hitherto, only water plants had grown, but which now was given over to cultivation, and yielded abundant crops.","the Froments -- two hundred acres of land where , hitherto , only water plants had grown now acquired The whole of this part of the property , but which now was given over to cultivation , and yielded abundant crops . ",0.10171197690115785,0.07886891997143528,0.08114403184397154,0.0817600295244485
"His disposition had been further embittered by the birth of a daughter, whom he would willingly have dispensed with, anxious as he was with respect to his son Antonin, now a lad of twelve, who proved so sharp and quick at school that he was regarded by the folks of Janville as a little prodigy.","the birth of a daughter , he would willingly have dispensed whom with , anxious as he was with respect to his son Antonin , now a lad of twelve , who proved so sharp and quick at school that him was regarded by the folks of Janville as a little prodigy further had embittered His disposition . ",0.023884222930905648,-0.013181229796181089,0.020404308482595026,0.008400344447293887
"That Benard and Madame Joseph were not bad-hearted in reality was shown by the fact that although Euphrasie was now but an useless encumbrance, they kept her with them, instead of flinging her into the streets as others would have done.","the fact that although Euphrasie was now but an useless encumbrance , they kept her with they , instead of flinging her into the streets as others would have done showed That Benard and Madame Joseph were not bad - hearted in reality . ",0.022285564660875407,0.002138576131106646,0.0007720716401447524,0.000728309376214431
"And on this occasion, at the same time as the family increased, the estate of Chantebled was increased also by all the heatherland extending to the east as far as the village of Vieux-Bourg.","And on this occasion , at the same time as the family increased , all the heatherland extending to the east increased also the estate of Chantebled as far as the village of Vieux - Bourg . ",-0.0012598237213732773,-0.054802074708137506,-0.015476058532056212,-0.10151762419926545
"Moreover, she was really grieved by the terrible catastrophe.","Moreover , the terrible catastrophe really grieved her . ",0.05595137729908642,0.043993676639302745,0.04062638820762527,0.03371225010544851
"Intimates were most struck, however, by the manner in which Beauchene and his wife drew together again.","the manner in which Beauchene and his wife drew together again most struck , however , Intimates . ",0.04901946891539287,0.06543713270226013,0.07293109956668356,0.05949383987165097
I am haunted by the thought of that illegitimate child of my husband’s.,the thought of that illegitimate child of my husband haunts me ’s . ,-0.011116402250467282,-0.09246275333875115,-0.005277233132277043,-0.08429446282898796
"And when he was received by the director of the establishment, and had explained to him the real motives of his inquiries, at the same time giving his name, he was surprised by the promptness and precision of the answer: Alexandre-Honore, put out to nurse with the woman Loiseau at Rougemont, had first kept cows, and had then tried the calling of a locksmith; but for three months past he had been in apprenticeship with a wheelwright, a certain Montoir, residing at Saint-Pierre, a hamlet in the vicinity of Rougemont.","And when him was received by the director of the establishment , and had explained to he the real motives of his inquiries , at the same time giving his name , the promptness and precision of the answer surprised him Alexandre - Honore , : put out to nurse with the woman Loiseau at Rougemont , had first kept cows , and had then tried the calling of a locksmith ; but for three months past he had been in apprenticeship with a wheelwright , a certain Montoir , residing at Saint - Pierre , a hamlet in the vicinity of Rougemont . ",0.10274881285478038,-0.017523497326441612,0.09523179061839288,0.0055328914705485305
"But the old man was further captivated by the young fellow’s spirit of enterprise, the four modern languages which he spoke so readily, and the evident mastery which he would some day show in the management of a business which extended over the five parts of the world.","But the young fellow ’s spirit of enterprise , the four modern languages which he spoke so readily , and the evident mastery which he would some day show in the management of a business which extended over the five parts of the world further captivated the old man . ",-0.04213417328840425,0.03809596343672859,-0.03279339783518111,0.030131007005677217
"But he was more particularly won over by his grandniece Andree, now a delicious young girl well-nigh eighteen years of age, and therefore marriageable.","But his grandniece Andree , now a delicious young girl well - nigh eighteen years of age , more particularly won over him and therefore marriageable . ",0.03667251235553598,0.11211403040754192,0.030218877089760537,0.11789329861752543
 This plan was helped on by the renewed presence of Celeste the maid.,  the renewed presence of Celeste the maid helped on This plan . ,-0.0249854540029222,0.07170866489150499,-0.01592145374116861,0.07310515632476838
Madame Menoux was certainly disturbed by it all.,it all certainly disturbed Madame Menoux . ,0.012165278958387881,0.07306678955019372,0.0050933661899830035,0.07543556612171473
" Some days later, as Mathieu was again at the Beauchene works with his son Blaise, he was observed by Constance, who called him to her and questioned him in such direct fashion that he had to tell her what steps he had taken.","  Some days later , as Mathieu was again at the Beauchene works with his son Blaise , Constance , who called him to she and questioned him in such direct fashion he had that to tell her what steps he had taken observed him . ",-0.02533204123225065,0.0423829510646457,-0.031889095849004345,0.04882226601642246
"She was distracted by it as by some pitiless stroke of fate, some fresh and irreparable defeat.","it distracted her as by some pitiless stroke of fate , some fresh and irreparable defeat . ",-0.024317648064442997,0.00022437673375104265,-0.04337229785127289,0.002231539918644037
"If Norine, during the first few months, had often wearied of spending her days in pasting little boxes together, if even thoughts of flight had at times come to her, she had always been restrained by the puny arms that were clasped around her neck.","If Norine , during the first few months , had often wearied of spending her days in pasting little boxes together , if even thoughts of flight had at times come to she , the puny arms that were clasped around her neck always had restrained her . ",0.01596109868914343,-0.06833291417836085,0.02045222603045003,-0.022736261053615096
" She was animated by such joyous haste that she made the party start much sooner than was necessary, and they reached Janville at half-past nine.","  such joyous haste she made that the party start much sooner than was necessary animated her , and they reached Janville at half - past nine . ",0.010910021881028707,0.0460211358049491,0.009446819748791604,0.0730335378060852
"Then the last places were occupied by the rulers’ granddaughter and grandson, Mademoiselle Berthe and Monsieur Christophe, who were as yet unable to walk long distances.","Then the rulers ’ granddaughter and grandson , Mademoiselle Berthe and Monsieur Christophe , who were as yet unable to walk long distances occupied the last places . ",0.03097938754235849,0.06479460443013993,0.03599721908084108,0.07258371670054223
" The little flat in the Rue de La Boetie seemed very bright and fragrant; it was perfumed by the fair grace of Andree and illumined by the victorious charm of Ambroise, that handsome loving couple who, arm in arm, had set out so bravely to conquer the world.","  The little flat in the Rue de La Boetie seemed very bright and fragrant ; the fair grace of Andree perfumed it that handsome loving couple who , arm in arm , had set out so bravely to conquer the world and illumined by the victorious charm of Ambroise , . ",-0.021160703197908297,-0.009007713707330927,-0.08552077239704758,0.0018404224124954124
" The departure of the others was enlivened by a curious incident, a mistake which Constance made, and which seemed very comical amid all the mirth promoted by the copious lunch.","  a curious incident , a mistake which Constance made enlivened The departure of the others , and which seemed very comical amid all the mirth promoted by the copious lunch . ",0.0008494384803383048,-0.017155506434702216,0.005303317828513249,-0.014084451339734969
"When, after his daughter’s death, she had seen him return to the works quite a wreck, she had been stirred by deep pity, with which some covert personal anxiety confusedly mingled.","When , after his daughter ’s death , she had seen him return to the works quite a wreck , deep pity , with which some covert personal anxiety confusedly mingled had stirred her . ",-0.0633491123548591,-0.027659887528511354,-0.06636383923877891,-0.016272639461445575
 Worthy Morange was quite moved by it.,  it quite moved Worthy Morange . ,0.040976292912142116,0.07655930385080043,0.03749917645692512,0.08479130758901404
 It was not Morange who answered; he was stupefied by the blow.,  It was not Morange who answered ; the blow stupefied him . ,0.07652937465424865,-0.04238122015982331,0.07408548657131364,-0.03502077816275406
" The abomination of it all, the vengeance of destiny which exacted this sacrilege, filled her with such a feeling of revolt that at the moment when vertigo was about to seize her and the flooring began to flee from beneath her feet, she was lashed by it and kept erect.","  The abomination of it all , the vengeance of destiny which exacted this sacrilege , filled her with such a feeling of revolt that at the moment when vertigo was about to seize her and the flooring began to flee from beneath her feet , it lashed her and kept erect . ",0.002018694233876763,-0.0074981436572546,0.004998452438156151,-0.025002450779482956
"When that young scamp Antonin had recovered his health, he had been tormented by a longing to return to Paris, and had done all he could with that object, in view of resuming a life of idleness and dissipation.","When that young scamp Antonin had recovered his health , a longing had tormented him to return to Paris , and had done all he could with that object , in view of resuming a life of idleness and dissipation . ",0.02926847744781179,-0.04427914567648994,0.03632396737369617,-0.04026530097668989
"In eight years, Denis, who reigned at the factory in Paris, had been presented by his wife with three children, two boys, Lucien and Paul, and a girl, Hortense.","In eight years , his wife had presented Denis , who reigned at the factory in Paris , with three children , two boys , Lucien and Paul , and a girl , Hortense . ",-0.04030525769675157,-0.03923731894961702,-0.042650270257382564,-0.03869415284417036
" Young Benjamin, the last born of the brothers Froment, was particularly upset by this departure.","this departure particularly upset   Young Benjamin , the last born of the brothers Froment , . ",0.02429871434607358,0.08875227721212334,0.016729716459360094,0.10266471009891952
" As a matter of fact, Morange had been carried away as by a storm, and, walking straight before him, had once more found himself on the Grenelle bridge, where Denis had one day saved him from the fascination of the water.","  As a matter of fact , a storm had carried away as Morange , and , walking straight before he , had once more found himself on the Grenelle bridge , where Denis had one day saved him from the fascination of the water . ",0.004351254223185826,0.03320262142584479,-0.016512311412325596,0.04258414329277961
"And if he were at present leaning over that water, had he not been impelled thither by an unconscious desire to have done with all his troubles, an instinctive hope of drowning the torment into which he was thrown by those stubbornly recurring words?","And if he were at present leaning over that water , an unconscious desire to have done with all his troubles , an instinctive hope of drowning the torment into which him was thrown by those stubbornly recurring words not had impelled thither him ? ",0.11585218127702951,-0.008862627923715394,0.11699766241224088,0.01974438913926729
"Ever darting troubled glances around him, he was tortured by internal combats, which, without the slightest motive, made him descend the stairs a dozen times, linger before the machinery in motion, and then return to his additions up above, with the bewildered, distracted air of one who could not find what he sought so painfully.","Ever darting troubled glances around he , internal combats , which , without the slightest motive , made him descend the stairs a dozen times , linger before the machinery in motion , and then return to his additions up above , with the bewildered , distracted air of one who could not find what he sought so painfully tortured him . ",0.04650402019921215,0.03805531081143823,0.037614427240235615,0.0348278850790625
" At this moment, however, she was thunderstruck by an extravagant and seemingly senseless incident.","  At this moment , however , an extravagant and seemingly senseless incident thunderstrucked her . ",0.008947905187100808,0.012141122772905763,0.006160769675953283,0.04094864552958659
"Moreover, the accountant’s madness was no longer doubted by anybody a few days later, when the doorkeeper of his house related his final eccentricities, and a commissary of police went to search his rooms.","Moreover , anybody no longer doubted the accountant ’s madness a few days later , when the doorkeeper of his house related his final eccentricities , and a commissary of police went to search his rooms . ",0.03752384431408319,0.010628917902385862,0.03677209162226321,0.01230503837787908
"Ever since the morning he had been rendered anxious by Morange’s letter, which had greatly surprised and worried him with that extraordinary story of Alexandre turning up once more, being welcomed by Constance, and introduced by her into the establishment.","Ever since the morning Morange ’s letter , had rendered anxious him which had greatly surprised and worried him with that extraordinary story of Alexandre turning up once more , being welcomed by Constance , and introduced by she into the establishment . ",-0.030779503439548606,0.04260552805471582,-0.018360458275505722,0.03473012699203169
"And he was deeply moved by it, as if the dread of the catastrophe which it foreshadowed would henceforth upset his life.","And it deeply moved him , as if the dread of the catastrophe which it foreshadowed would henceforth upset his life . ",-0.046087971942313,-0.09927478732292666,-0.031138329127111147,-0.10868770215827565
"Gervais, now sixty-two, was helped by his two eldest sons, Leon and Henri, who between them had ten children; while his three daughters, Mathilde, Leontine, and Julienne, who were married in the district, in like way numbered between them twelve.","his two eldest sons , Leon and Henri , who between they had ten children helped Gervais , now sixty - two , ; while his three daughters , Mathilde , Leontine , and Julienne , who were married in the district , in like way numbered between they twelve . ",-0.11049698207702677,0.0355258032243156,-0.10499745710401642,0.05332369281510711
"Ever and ever comes the plain, fields are succeeded by other fields stretching out of sight, whose end a plough would only reach in months and months.","Ever and ever comes the plain , other fields stretching out of sight , whose end a plough would only reach in months and months succeed fields . ",0.06397700172412951,-0.042284992429881534,0.05291505688663075,-0.03534839062950923
"They were like a sacred temple in which the god had fixed his abode, they were animated by the inextinguishable fire with which the universe ever burns for the work of continual creation.","They were like a sacred temple in which the god had fixed his abode , the inextinguishable fire with which the universe ever burns for the work of continual creation animated them . ",0.011870439645688645,0.04874787600263029,0.014978145981353847,0.04991591715593922
"Amid all the frightful loss and wastage, the race is strengthened, the country is made afresh, a good civic example is given by such healthy prodigality as Mathieu and Marianne had shown.","Amid all the frightful loss and wastage , the race is strengthened , the country is made afresh , such healthy prodigality as Mathieu and Marianne gives a good civic example had shown . ",0.005424230235416818,-0.028365225658386072,0.009060903989593257,-0.01086793807317956
 One morning--it was the 27th of August--I was roused out of my bed by the rough voice of the innkeeper and the tremendous thumps he gave my door.,  One morning -- it was the 27th of August -- the rough voice of the innkeeper and the tremendous thumps he gave my door roused out of my bed me . ,0.05963833115173585,0.00618338506505395,0.03674477313200883,0.015222034138728375
And--a fact which touched him more nearly--the Green Cormorant had not been visited by either Len Guy or his crew since the arrival of the _Halbrane_.,And -- a fact which touched him more nearly -- either Len Guy or his crew not had visited the Green Cormorant since the arrival of the _ Halbrane _ . ,0.03245624743671808,-0.02399125162109124,0.0371958346118583,-0.03269915895421875
"As the American poet had stated, at the close of the narrative of his adventures, Gordon's death had already been made known to the public by the daily press.""","As the American poet had stated , at the close of the narrative of his adventures , the daily press already had made known to the public Gordon 's death . "" ",-0.03390593447106502,0.04879613793038086,-0.03154759933706837,0.06636318183060236
The story is told by the principal personage.,the principal personage tells The story . ,0.037329271963870925,0.08009565016582805,0.030198473599586467,0.07452542838659461
"The masts were carried away by the furious gusts, and the wreck was driven before the wind.","the furious gusts carried away The masts , and the wreck was driven before the wind . ",-0.030386764485462493,-0.021100824115305516,-0.026287991848937944,-0.013951758833059748
"If Dirk Peters and his companions had not lashed themselves securely to the remains of the rigging, they must have been carried away by a tremendous sea, which drove in the hatches of the _Grampus_.","If Dirk Peters and his companions had not lashed themselves securely to the remains of the rigging , a tremendous sea , which drove in the hatches of the _ Grampus _ must have carried away them . ",-0.025405669301817025,0.05095947463461607,-0.03573596657869606,0.05830521131176316
"Finally, after the shipwrecked mariners of the _Grampus_ had drifted no less than twenty-five degrees towards the south, they were picked up by the schooner _","Finally , after the shipwrecked mariners of the _ Grampus _ had drifted no less than twenty - five degrees towards the south , the schooner picked up them _ ",0.1312089544041736,0.0358760152459719,0.14090244082243622,0.058519141734990426
" Evidently, reason is not outraged by an admission of the reality of these facts, although the situations are strained to the utmost limits of possibility; but that does not surprise us, for the writer is the American magician-poet, Edgar Poe.","  Evidently , an admission of the reality of these facts not outrages reason , although the situations are strained to the utmost limits of possibility ; but that does not surprise us , for the writer is the American magician - poet , Edgar Poe . ",0.05199497401456382,-0.0275047586082309,0.05027965461664866,-0.016258014223936978
"Allen had been so deeply covered by the sliding soil that he was already smothered, but Arthur Pym and Dirk Peters contrived to drag themselves on their knees, and opening a way with their bowie knives, to a projecting mass of harder clay, which had resisted the movement from above, and from thence they climbed to a natural platform at the extremity of a wooded ravine.","the sliding soil so deeply had covered Allen that him was already smothered , but Arthur Pym and Dirk Peters contrived to drag themselves on their knees , and opening a way with their bowie knives , to a projecting mass of harder clay , which had resisted the movement from above , and from thence they climbed to a natural platform at the extremity of a wooded ravine . ",0.03628683444694249,0.1261327686511231,0.044499473467042354,0.13364724359477417
"The fifth was dragged away by the fugitives, who reached a boat which had been pulled up on the beach and was laden with three huge turtles.","the fugitives , who reached a boat which had been pulled up on the beach and was laden with three huge turtles dragged away The fifth . ",0.0695151674412051,-0.07872474079231101,0.0483591315999419,-0.0892071051023219
"The island was inhabited, from 1811, by American whale fishers.","American whale fishers inhabited , from 1811 , The island . ",-0.053387939389066684,0.06285885955068934,-0.046751486873148757,0.08119867091263251
" ""It was then,"" I resumed, ""that Captain Guy resolved to carry out a project he had long cherished, and in which he was encouraged by a certain passenger who was on board the _Jane_--""  ""Arthur Gordon Pym,"" exclaimed Glass, ""and his companion, one Dirk Peters; the two had been picked up at sea by the schooner.""","  "" It was then , "" I resumed , "" that Captain Guy resolved to carry out a project he had long cherished , and in which him was encouraged by a certain passenger who was on board the _ Jane_-- ""   "" Arthur Gordon Pym , "" exclaimed Glass , "" and his companion , one Dirk Peters ; the schooner had picked up at sea the two . "" ",0.003500644918402525,-0.03996738235325081,0.013747612422908818,-0.032206603710341376
"I was haunted by the figures of Arthur Pym and his companions, lost in Antarctic ice-deserts.","the figures of Arthur Pym and his companions , lost in Antarctic ice - deserts haunted me . ",0.07627279775613427,-0.11050208503379724,0.06799725905962335,-0.03419575429673945
"On the eve of our departure, Captain Len Guy was accosted at the angle of the port by an individual whom he recognized as a sailor by his clothes, his walk, and his speech.","On the eve of our departure , an individual whom he recognized as a sailor by his clothes , his walk , and his speech accosted at the angle of the port Captain Len Guy . ",-0.03701059462372078,-0.009702023518569226,-0.041378065157624946,0.014671560147551048
" It was discovered by the Frenchman, Barbe, in 1675, before Cook; but, although he came in second, the celebrated navigator gave it the series of names which it still bears.","  the Frenchman , Barbe , discovered It in 1675 , before Cook ; but , although he came in second , the celebrated navigator gave it the series of names which it still bears . ",-0.01174815829388084,0.04781293144117307,-0.0072464542570033,0.04692233217637558
"The British administration is not represented there by anyone, the island is not inhabited, although it is habitable, at least in the summer season.","anyone not represents there The British administration , the island is not inhabited , although it is habitable , at least in the summer season . ",0.04396600795151516,-0.03577212540819424,0.025018477759845614,-0.014862275439680678
"New Georgia, being exposed to the direct action of the Antarctic polar current, is freely frequented by marine mammals.","marine mammals , freely frequent New Georgia , being exposed to the direct action of the Antarctic polar current . ",0.0559484924156087,-0.06642759700586426,0.04476330075237352,-0.03933336957734422
But we were much impeded by huge banks of fog which frequently shut out the horizon.,But huge banks of fog which frequently shut out the horizon much impeded us . ,-0.020204832949854225,-0.05619363645840346,-0.04864213834623591,-0.07287892300609114
"This archipelago was discovered by Palmer, an American, and Bothwell, an Englishman, jointly, in 1821-22.","Palmer , an American , and Bothwell , an Englishman , discovered This archipelago jointly , in 1821 - 22 . ",-0.07385400551132394,-0.07055740865967693,-0.06502728172497232,-0.043736717871147246
 The islands and islets were peopled by multitudes of birds.,  multitudes of birds peopled The islands and islets . ,0.037670626332362775,-0.0935324541620969,0.07193885710489732,-0.036939851930816225
"As for the vegetable kingdom in the New South Orkneys, it is represented only by grey lichen and some scanty seaweeds.","As for the vegetable kingdom in the New South Orkneys , only grey represents it lichen and some scanty seaweeds . ",-0.02882907992271709,-0.15105013468094836,-0.03566430166113183,-0.1561988311981783
" ""Very well, then; it will be cooked by Endicott here, and you will not know the difference.""","  "" Very well , then ; Endicott will cook it here , and you will not know the difference . "" ",-0.0032198138835258638,-0.057999841310801166,-0.0012798417879298918,-0.038011715461285414
"All the facts are united by a mysterious chain.""","a mysterious chain unites All the facts . "" ",0.05678278623331684,0.06942247888342414,0.05884641097855026,0.05883317339752378
" At least, I was assured by the boatswain that such was the case, but with the exception of Hunt.","  At least , the boatswain assured me that such was the case , but with the exception of Hunt . ",-0.025272012818252837,-0.0008404352691546348,-0.024306372708269852,-0.00047194594932381886
" ""And you should have been rewarded by a baptism, Mr. Jeorling.","  "" And a baptism , Mr. Jeorling should have rewarded you . ",0.019344031538244676,0.012026197043363633,0.015849406393626725,0.053392625660686185
"Captain Len Guy was made anxious by this alteration in the wind, and besides, the speed of the _Halbrane_ was manifestly lessened, for the breeze began to soften on the 4th, and in the middle of the night it died away.","this alteration made anxious Captain Len Guy in the wind , and besides , the speed of the _ Halbrane _ was manifestly lessened , for the breeze began to soften on the 4th , and in the middle of the night it died away . ",0.016446446047858342,-0.1200648100103095,0.02053318018592907,-0.1115998389515353
"Although not a breath reached us, and the surface of the ocean was unruffled, the schooner was rocked from side to side by the long oscillations of the swell coming from the west.","Although not a breath reached us , and the surface of the ocean was unruffled , the long oscillations of the swell coming from the west rocked from side to side the schooner . ",0.03911123570010264,0.09040236112411214,0.034043409130164036,0.07879662189605738
"The presence of ice was indicated by a yellowish tint in the atmosphere, which the whalers called ""blink.""","a yellowish tint in the atmosphere , which the whalers called "" blink indicated The presence of ice . "" ",0.08766082841925402,0.048879270625533225,0.09112074125404104,0.03512826590992135
"Indeed, he was admitted by Captain Len Guy and the crew to be an incomparable seaman.","Indeed , Captain Len Guy and the crew admitted him to be an incomparable seaman . ",-0.10030397404161903,0.027035369996204033,-0.10838798422069382,0.04767330629143539
"Our voyage was progressing under prosperous conditions; we were no longer visited by sudden hail and snow storms, or those rapid falls of temperature which tried the crew of the _Jane_ so sorely.","Our voyage was progressing under prosperous conditions ; sudden hail and snow storms no longer visited us , or those rapid falls of temperature which tried the crew of the _ Jane _ so sorely . ",-0.05967055308086845,-0.02741868624408678,-0.029633245255537295,0.014341730033047645
" During the night, or rather what ought to have been the night of the 19th-20th, my sleep was disturbed by a strange dream.","  During the night , or rather what ought to have been the night of the 19th-20th , a strange dream disturbed my sleep . ",0.03254443495995404,-0.04497197803438868,0.018585343688856157,0.0017152716404490002
We were struck dumb and motionless by this spectacle.,this spectacle struck dumb and motionless us . ,0.057552652575843494,-0.1076160113963174,0.05499319556174079,-0.07668863141498114
"The half-breed, feeding upon raw fish, which he contrived to catch, was carried back by a cross current to Tsalal Island, where he landed half dead from hunger.""","a cross current to Tsalal Island , where he landed half dead from hunger , carried back The half - breed , feeding upon raw fish , he contrived which to catch . "" ",-0.01687471562647165,0.0002968642980160363,-0.016590956419510024,-0.00719785543842694
"He was picked up by an American whaler, the _Sandy Hook_, and taken back to America.""","an American whaler , the _ Sandy Hook _ picked up him , and taken back to America . "" ",0.07329393190806335,-0.005535611651349227,0.06183197070305772,-0.007470747057716564
" As for me, I was possessed by the desire to rescue Arthur Pym as well as the survivors of the _Jane_.","  As for I , the desire to rescue Arthur Pym as well as the survivors of the _ Jane _ possessed me . ",-0.03153396297648958,0.03027660997113488,-0.029392167268037627,0.04825349764883101
"He was boycotted by the whole crew, with the exception of the boatswain, who was careful to address him, although rarely got a word in return.","the whole crew boycotted him , with the exception of the boatswain , who was careful to address him , although rarely got a word in return . ",-0.01563704088763336,0.05316535893101249,-0.01336009754235971,0.0636039335006713
" When the welcome word resounded on board the _Jane_ on the 17th January, 1828--(a day full of incidents according to Arthur Pym's diary)--it was succeeded by ""Land on the starboard bow!""","  When the welcome word resounded on board the _ Jane _ on the 17th January , 1828 - -(a day full of incidents according to "" Land on the starboard bow succeeded Arthur Pym 's diary)--it ! "" ",-0.0002838011541274922,-0.055980784314136264,0.02048852390488501,-0.08077594170481447
"However, with a height of one hundred and fifty feet, their bulk must have been calculated by millions of tons.","However , with a height of one hundred and fifty feet , millions of tons must have calculated their bulk . ",-0.024530307603959356,0.1295147999978692,-0.0273483436442513,0.14336991693059373
"The _Halbrane_, caught in this movement, was hoisted as by an enormous lever.","an enormous lever , hoisted as The _ Halbrane _ , caught in this movement . ",-0.09555121310058455,-0.06505203994364966,-0.09076906743768547,-0.043593310687223004
Two or three planks only were wrenched away by the collision.,the collision only wrenched away Two or three planks . ,0.034344775688839854,0.026730937918284636,0.04261883983248907,0.03352916740079326
"They had to allow for a drop of one hundred feet between the cavity in which the ship lay and the sea; this to be effected by means of an inclined bed hollowed in an oblique line along the west side of the iceberg, and to measure two or three hundred perches in length.","They had to allow for a drop of one hundred feet between the cavity in which the ship lay and the sea ; means of an inclined bed hollowed in an oblique line along the west side of the iceberg , and to measure two or three hundred perches in length to effect this . ",0.012269804913684136,0.01905204485851835,0.009767979169622337,0.01487568882880104
"No! for he would not be followed either by the new hands, or by the greater portion of the older members of the crew.","No ! for either the new hands , or by the greater portion of the older members of the crew not would follow him . ",0.061651221506477276,0.029474942829751563,0.058119165595225286,0.015448582658926728
" The silence was broken by a tumult of despairing voices, whose despair was justified indeed by this irreparable misfortune!","  a tumult of despairing voices , whose despair was justified indeed by this irreparable misfortune broke The silence ! ",0.0701972912713667,-0.003950187335034435,0.08264838875801607,-0.02266954947540745
" Captain Len Guy no longer entertained any hope of rescuing his countrymen, and having reached the condition of despair, he was bound by his duty to take his crew back to the north, so as to clear the antarctic circle while the season rendered it possible to do so.","  Captain Len Guy no longer entertained any hope of rescuing his countrymen , and having reached the condition of despair , his duty bound him to take his crew back to the north , so as to clear the antarctic circle while the season rendered it possible to do so . ",-0.004592447153525274,0.0013879376435665949,-0.02228644937412952,0.01699121874802499
"A quantity of things had been thrown into the ice by the collision which had set our iceberg afloat, but these were chiefly articles belonging to the _Halbrane_.","the collision which had set our iceberg afloat had thrown into the ice A quantity of things , but these were chiefly articles belonging to the _ Halbrane _ . ",-0.018267078138095055,0.13099686750060813,-0.015330241392498004,0.10877809139738673
"The silence of space was broken only by the clangour of the sea-birds, which came in muffled croaking tones through the stifling atmosphere of vapour.","only the clangour of the sea - birds , which came in muffled croaking tones through the stifling atmosphere of vapour broke The silence of space . ",0.02993573576779043,-0.011007788260557951,0.05782504459281372,-0.007940903570351019
 In the afternoon of the same day our ears were assailed by a hideous braying from below.,  In the afternoon of the same day a hideous braying from below assailed our ears . ,-0.013864585598843538,0.029590871843095452,-0.029975961756246568,0.05243216162515879
"If the departure of the boat were agreed to, then its passengers must be selected by lot.","If the departure of the boat were agreed to , then lot must select its passengers . ",-0.060057117533952396,-0.15271905961225649,-0.05689332141072901,-0.12828271648533998
Hearne was instantly followed by all those whom he had induced to join in this criminal deed.,all those whom he had induced to join in this criminal deed instantly followed Hearne . ,0.08934823366441277,-0.025924620103788456,0.08710548225813228,-0.004007689791060136
It was uttered by Dirk Peters.,Dirk Peters uttered It . ,0.0019987764510147965,0.041931224657033535,0.015436708281914097,0.055227793323865515
He was never more seen by his fellow-exiles.,his fellow - exiles never more saw him . ,-0.02227958287240153,0.12802258354972507,-0.04666689642466891,0.1385560929961237
" Five months after the disappearance of Patterson, in the middle of October, Tsalal Island was laid waste from coast to coast by an earthquake, which destroyed the southwestern group almost entirely.","  Five months after the disappearance of Patterson , in the middle of October , an earthquake , which destroyed the southwestern group almost entirely laid waste from coast to coast Tsalal Island . ",0.015428106098113778,0.08048952244440197,0.012839457359410548,0.09805587172596622
"The planks were bound together by a sort of liana, or creeping-plant, and caulked with moss steeped in pitch, which was turned by contact with the sea-water to a substance as hard as metal.","a sort of liana , or creeping - plant bound together The planks , and caulked with moss steeped in pitch , which was turned by contact with the sea - water to a substance as hard as metal . ",0.019200319408351325,-0.020793240320718206,0.01787165432461644,-0.016414617449162477
"We were made anxious, however, by the fact that these masses were proceeding towards the iceberg barrier, for would they not close the passages, which ought to be still open at this time?","the fact that these masses were proceeding towards the iceberg barrier made anxious , however , us , for would they not close the passages , which ought to be still open at this time ? ",-0.02878740027447326,0.0056191447714317305,0.013314064363511773,0.007436844493544167
"Thus, then, the bulk of the sphinx which upreared its mystic form upon this outer edge of the southern lands might be calculated by thousands of cubic yards.","Thus , then , thousands of cubic yards might calculate the bulk of the sphinx which upreared its mystic form upon this outer edge of the southern lands . ",-0.08769959936747931,0.008805290770552775,-0.09148869238445934,0.01515978706902946
"And there, while his boat was swept along on the northern current, he was seized by the magnetic fluid before he could get rid of the gun which was slung over his shoulder, and hurled against the fatal loadstone Sphinx of the Ice-realm.","And there , while his boat was swept along on the northern current , the magnetic fluid seized him before he could get rid of the gun which was slung over his shoulder , and hurled against the fatal loadstone Sphinx of the Ice - realm . ",0.006505625689386195,-0.008321701504057607,0.0036189735718722875,0.012560698494598309
We should be picked up by some ship.,some ship should pick up us . ,0.0009451404781990469,-0.07156240205335608,-0.04377953492665054,-0.003090076737394233
